Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer Age,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
6141,43488,6/18/15,Critical,13,192.44,0.05,Regular Air,6.77,14.48,6.46,Michelle Huthwaite,66,College Park,20740,Maryland,East,Home Office,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,0.38,6/20/15
6142,43488,6/18/15,Critical,3,1294.35,0.06,Regular Air,-1569.06,449.99,24.49,Michelle Huthwaite,66,College Park,20740,Maryland,East,Home Office,Technology,Copiers and Fax,Hewlett Packard 610 Color Digital Copier / Printer,Large Box,0.4,6/20/15
8347,59680,6/18/15,Critical,15,17.77,0.05,Regular Air,-37.67,0.99,2.96,Katherine Hughes,66,Danville,24541,Virginia,South,Consumer,Technology,Computer Peripherals,"Sony IBM Color Diskettes, 25/Pack",Small Pack,0.61,6/19/15
952,6885,6/19/15,Low,4,481.27,0.02,Delivery Truck,-181.27,113.98,30,Damala Kotsonis,66,Northampton,01060,MA,East,Corporate,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,6/21/15
953,6885,6/19/15,Low,40,879.54,0.09,Regular Air,166.93,23.99,6.3,Damala Kotsonis,66,Saco,04072,Maine,East,Corporate,Technology,Office Machines,TI 36X Solar Scientific Calculator,Medium Box,0.38,6/19/15
3695,26407,6/19/15,Critical,34,9522.12,0.04,Regular Air,171.30,279.48,35,Karen Ferguson,66,Holbrook,11741,New York,East,Home Office,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,6/21/15
3696,26407,6/19/15,Critical,16,1985.6935,0.1,Regular Air,35.65,155.99,8.99,Karen Ferguson,66,Holbrook,11741,New York,East,Home Office,Technology,Telephones and Communication,R280,Small Box,0.55,6/20/15
4669,33222,6/19/15,Medium,18,420.76,0.05,Regular Air,-56.21,22.38,15.1,Nicole Brennan,66,Costa Mesa,92627,California,West,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,6/21/15
4670,33222,6/19/15,Medium,30,1676.46,0.1,Delivery Truck,-626.08,60.98,30,Nicole Brennan,66,Costa Mesa,92627,California,West,Home Office,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,Jumbo Drum,0.7,6/20/15
4671,33222,6/19/15,Medium,48,145.66,0.02,Regular Air,28.89,2.88,0.7,Nicole Brennan,66,Costa Mesa,92627,California,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 335,Wrap Bag,0.56,6/21/15
4709,33541,6/19/15,Critical,43,512.78,0.08,Regular Air,16.14,12.2,6.02,John Lucas,66,Huber Heights,45424,Ohio,East,Small Business,Furniture,Office Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,Small Pack,0.43,6/19/15
6533,46497,6/19/15,High,30,630.54,0.03,Regular Air,-30.07,20.15,8.99,Jane Waco,66,Xenia,45385,Ohio,East,Corporate,Office Supplies,Pens & Art Supplies,Boston 19500 Mighty Mite Electric Pencil Sharpener,Small Pack,0.58,6/20/15
156,967,6/20/15,Medium,6,90.56,0.03,Regular Air,-37.58,13.99,7.51,Maureen Gastineau,66,Chula Vista,91911,California,West,Consumer,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,6/22/15
157,967,6/20/15,Medium,42,1634.9,0.01,Regular Air,502.42,37.74,2.9,Maureen Gastineau,66,Chula Vista,91911,California,West,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-150 Electric Pencil Sharpener,Small Pack,0.59,6/21/15
158,967,6/20/15,Medium,48,11278.18,0.01,Delivery Truck,1836.81,227.55,32.48,Maureen Gastineau,66,Chula Vista,91911,California,West,Consumer,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.68,6/23/15
1138,8294,6/20/15,Medium,28,197.574,0.05,Regular Air,-90.84,7.99,5.03,Gary Hwang,66,Bradenton,34210,Florida,South,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,6/21/15
5875,41667,6/20/15,High,18,1062.2195,0.03,Regular Air,132.37,65.99,5.31,Richard Bierner,66,Waynesboro,22980,Virginia,South,Small Business,Technology,Telephones and Communication,3390,Small Box,0.57,6/23/15
3637,25986,6/22/15,Medium,48,278.07,0.08,Regular Air,-71.45,5.78,4.96,Barry Pond,66,Lawndale,90260,California,West,Consumer,Office Supplies,Paper,Xerox 1899,Small Box,0.36,6/23/15
6907,49255,6/22/15,High,20,1357.44,0.09,Delivery Truck,-102.30,70.98,26.85,Mark Cousins,66,Sharon,16146,Pennsylvania,East,Corporate,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Jumbo Box,,6/23/15
3446,24580,6/23/15,High,25,1081.22,0.08,Regular Air,130.80,43.98,8.99,Mark Cousins,66,Troy,48098,Michigan,Central,Corporate,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,0.58,6/24/15
3447,24580,6/23/15,High,14,36.41,0.01,Regular Air,-31.45,2.23,4.57,Mark Cousins,66,Warren,48093,Michigan,Central,Corporate,Furniture,Office Furnishings,Eldon Pizzaz™ Desk Accessories,Small Pack,0.41,6/25/15
1533,11044,6/24/15,Medium,3,14.49,0.09,Regular Air,-12.58,3.28,5,Sandra Glassco,66,Fargo,58103,North Dakota,Central,Home Office,Office Supplies,Pens & Art Supplies,Newell 35,Wrap Bag,0.56,6/25/15
1665,12005,6/24/15,Not Specified,4,1660.86,0.04,Regular Air,-164.59,415.88,11.37,Dean Percer,66,Boston,02108,MA,East,Home Office,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,6/26/15
2732,19718,6/24/15,Low,6,89.75,0.03,Regular Air,-38.29,13.99,7.51,Victor Price,66,Royal Palm Beach,33411,Florida,South,Consumer,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,6/29/15
6566,46691,6/24/15,Critical,47,1676.25,0.04,Regular Air,-458.33,36.65,22.6,Debra Catini,66,Oxnard,93030,California,West,Small Business,Furniture,Office Furnishings,"Electrix Incandescent Magnifying Lamp, Black",Large Box,0.58,6/26/15
2635,19074,6/25/15,Critical,17,3816.59,0.01,Delivery Truck,191.47,208.16,68.02,Sonia Sunley,66,Kansas City,66104,Kansas,Central,Corporate,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Jumbo Drum,0.58,6/27/15
7756,55494,6/25/15,Not Specified,4,57.82,0.08,Express Air,0.85,10.98,4.8,Michael Stewart,66,Coachella,92236,California,West,Small Business,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Small Box,0.36,6/27/15
7757,55494,6/25/15,Not Specified,49,544.89,0.09,Regular Air,-115.66,11.97,5.81,Michael Stewart,66,Coachella,92236,California,West,Small Business,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,6/26/15
1989,14210,6/26/15,Not Specified,19,676.79,0,Regular Air,213.20,33.29,1.99,Helen Wasserman,66,Dundalk,21222,Maryland,East,Home Office,Technology,Computer Peripherals,Verbatim 4.7GB DVD-R,Small Pack,0.41,6/28/15
3415,24386,6/26/15,High,41,4256.51,0.03,Regular Air,1653.96,100.97,7.18,Bruce Stewart,66,Maryland Heights,63043,MO,Central,Corporate,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,6/28/15
3416,24386,6/26/15,High,12,503.08,0.01,Regular Air,-102.74,40.98,6.5,Bruce Stewart,66,Maryland Heights,63043,MO,Central,Corporate,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,0.74,6/28/15
3417,24386,6/26/15,High,15,76.94,0,Express Air,29.67,4.13,0.99,Bruce Stewart,66,Maryland Heights,63043,MO,Central,Corporate,Office Supplies,Labels,Avery 491,Small Box,0.39,6/27/15
6692,47620,6/26/15,Low,27,302.2,0.04,Regular Air,20.27,10.98,3.37,Charles McCrossin,66,Quincy,62301,Illinois,Central,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,7/5/15
7971,57025,6/26/15,Medium,8,71.1,0.03,Regular Air,2.29,8.69,2.99,Fred Chung,66,East Meadow,11554,New York,East,Corporate,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Small Box,0.39,6/28/15
926,6695,6/27/15,Low,49,295.24,0.08,Express Air,-279.93,5.81,8.49,Natalie Webber,66,Wellesley,02457,MA,East,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.39,6/27/15
2316,16706,6/27/15,High,47,1943.72,0.03,Regular Air,-1003.58,41.47,34.2,Beth Thompson,66,Belvidere,61008,Illinois,Central,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,6/28/15
2317,16706,6/27/15,High,6,18.37,0.01,Regular Air,-4.06,2.78,1.2,Beth Thompson,66,Belvidere,61008,Illinois,Central,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,6/28/15
2318,16706,6/27/15,High,49,6175.777,0.07,Express Air,1881.58,155.99,3.9,Beth Thompson,66,Belvidere,61008,Illinois,Central,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,6/29/15
2413,17508,6/27/15,Low,50,99.08,0.01,Express Air,11.28,1.76,0.7,Roy Skaria,66,Gainesville,32601,Florida,South,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,6/29/15
4752,33793,6/27/15,Critical,17,267.58,0.03,Regular Air,-137.75,15.16,15.09,Joel Eaton,66,Meridian,39301,Mississippi,South,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Small Box,0.39,6/28/15
6174,43751,6/27/15,High,43,621.44,0.08,Regular Air,-130.96,15.14,4.53,Michael Kennedy,66,Colchester,05439,Vermont,East,Corporate,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81,6/29/15
6558,46626,6/27/15,Low,8,825.96,0.01,Delivery Truck,-276.95,95.98,58.2,Magdelene Morse,66,Haltom City,76117,Texas,Central,Home Office,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,Jumbo Drum,0.58,7/1/15
3478,24743,6/28/15,Low,47,9633.59,0.06,Delivery Truck,176.67,216.6,64.2,Sylvia Foulston,66,Mundelein,60060,Illinois,Central,Corporate,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum,0.59,7/5/15
3479,24743,6/28/15,Low,26,3758.77,0,Regular Air,753.61,140.81,24.49,Sylvia Foulston,66,Mundelein,60060,Illinois,Central,Corporate,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.57,7/3/15
4099,29191,6/28/15,Medium,26,7201.89,0.09,Delivery Truck,-650.11,296.18,54.12,Penelope Sewall,66,Miramar,33023,Florida,South,Home Office,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,6/29/15
6219,44037,6/28/15,High,39,835.55,0.07,Regular Air,326.43,22.23,5.08,Carlos Soltero,66,Bloomington,47401,Indiana,Central,Consumer,Furniture,Office Furnishings,"Executive Impressions 14""",Small Pack,0.41,6/30/15
6220,44037,6/28/15,High,38,1799.6115,0.07,Regular Air,557.60,55.99,1.25,Carlos Soltero,66,Bloomington,47401,Indiana,Central,Consumer,Technology,Telephones and Communication,Accessory2,Small Pack,0.55,6/30/15
7071,50466,6/28/15,Critical,32,6892.07,0.05,Express Air,2754.16,223.98,15.01,Toby Grace,66,Hinesville,31313,Georgia,South,Home Office,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL200 Manual Binding Machine,Small Box,0.38,6/30/15
632,4416,6/29/15,Low,46,7441.29,0.1,Regular Air,2665.40,165.98,19.99,Erica Bern,66,Fort Wayne,46806,Indiana,Central,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,0.4,7/3/15
2405,17414,6/29/15,High,39,3755.43,0.07,Regular Air,448.07,99.99,19.99,Katherine Nockton,66,Kenmore,14217,New York,East,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,7/1/15
2406,17414,6/29/15,High,32,347.93,0.1,Regular Air,34.29,11.34,5.01,Katherine Nockton,66,Kenmore,14217,New York,East,Corporate,Office Supplies,Paper,Xerox 188,Small Box,0.36,7/1/15
3316,23685,6/29/15,Not Specified,46,7928.562,0.08,Regular Air,2229.48,205.99,5,Cynthia Delaney,66,Wheat Ridge,80033,Colorado,West,Corporate,Technology,Telephones and Communication,Phone 918,Small Box,0.59,6/30/15
3666,26272,6/29/15,Low,6,905.94,0.04,Express Air,-4.19,140.81,24.49,Carlos Daly,66,Park Ridge,60068,Illinois,Central,Home Office,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.57,7/8/15
3973,28387,6/29/15,Not Specified,37,3212.97,0.03,Regular Air,1125.42,83.93,19.99,Maureen Gastineau,66,Claremont,91711,California,West,Consumer,Office Supplies,Envelopes,Airmail Envelopes,Small Box,0.38,6/30/15
3974,28387,6/29/15,Not Specified,13,292.95,0.06,Regular Air,60.36,22.84,5.47,Maureen Gastineau,66,Claremont,91711,California,West,Consumer,Office Supplies,Paper,Xerox 1929,Small Box,0.39,6/30/15
6749,48067,6/29/15,Low,31,3229.66,0.05,Express Air,695.06,125.99,3,Jennifer Braxton,66,Schererville,46375,Indiana,Central,Small Business,Technology,Telephones and Communication,270c,Small Box,0.59,7/1/15
6750,48067,6/29/15,Low,24,4010.9375,0,Express Air,630.70,195.99,8.99,Jennifer Braxton,66,Schererville,46375,Indiana,Central,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,6/29/15
7346,52324,6/29/15,Not Specified,4,757.11,0.07,Delivery Truck,-224.35,180.98,30,Hallie Redmond,66,Erie,16509,Pennsylvania,East,Small Business,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,6/30/15
2452,17826,6/30/15,High,18,78.93,0.04,Regular Air,-88.61,3.89,7.01,Michelle Arnett,66,Iowa City,52240,Iowa,Central,Home Office,Office Supplies,Binders and Binder Accessories,Avery Binder Labels,Small Box,0.37,7/1/15
6591,46912,6/30/15,Low,5,294,0,Regular Air,181.53,54.74,14.83,Joy Bell,66,Freeport,61032,Illinois,Central,Home Office,Furniture,Office Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro® Back, 8-1/2x11, 25/Bx",Small Box,0.54,6/30/15
5742,40801,7/1/15,Not Specified,20,129.16,0.07,Regular Air,-56.15,6.48,6.22,Sarah Bern,66,Mount Pleasant,48858,Michigan,Central,Corporate,Office Supplies,Paper,Xerox 1894,Small Box,0.37,7/1/15
599,4096,7/2/15,Not Specified,21,128.28,0.04,Regular Air,53.58,6.3,0.5,Bill Eplett,66,Auburn,13021,New York,East,Corporate,Office Supplies,Labels,Avery 51,Small Box,0.39,7/3/15
604,4103,7/2/15,Low,3,42.5,0.07,Regular Air,-28.43,11.66,8.99,Denise Leinenbach,66,Asbury Park,07712,New Jersey,East,Home Office,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Small Pack,0.59,7/6/15
3251,23297,7/2/15,Critical,20,498.68,0.06,Regular Air,79.52,25.98,5.37,Adam Hart,66,Lake Elsinore,92530,California,West,Corporate,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,7/4/15
3252,23297,7/2/15,Critical,34,5208.78,0.05,Regular Air,1547.78,155.06,7.07,Adam Hart,66,Lake Elsinore,92530,California,West,Corporate,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",Small Box,0.59,7/4/15
5242,37313,7/2/15,Not Specified,44,3304.38,0,Regular Air,-634.49,70.71,37.58,Liz MacKendrick,66,Mechanicsville,23111,Virginia,South,Corporate,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag,0.78,7/3/15
5243,37313,7/2/15,Not Specified,17,908.412,0.07,Express Air,-71.19,65.99,8.99,Liz MacKendrick,66,Mechanicsville,23111,Virginia,South,Corporate,Technology,Telephones and Communication,V 3600 Series,Small Box,0.58,7/4/15
7760,55526,7/2/15,High,23,445.17,0.02,Regular Air,38.11,18.97,9.03,Guy Thornton,66,University City,63130,MO,Central,Corporate,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,7/3/15
7825,55938,7/2/15,Not Specified,42,802.46,0.08,Express Air,192.88,19.98,5.97,Mark Haberlin,66,Clifton,07011,New Jersey,East,Small Business,Office Supplies,Paper,Xerox 1936,Small Box,0.38,7/3/15
7826,55938,7/2/15,Not Specified,18,1769.9,0.05,Express Air,-468.89,95.99,35,Mark Haberlin,66,Hingham,02018,MA,East,Small Business,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving,Large Box,,7/3/15
2978,21509,7/3/15,High,13,47.93,0.04,Regular Air,15.82,3.69,0.5,Dennis Bolton,66,Pittsburg,66762,Kansas,Central,Consumer,Office Supplies,Labels,Avery 487,Small Box,0.38,7/5/15
4184,29761,7/3/15,Medium,48,1463.105,0.06,Regular Air,446.99,35.99,1.25,Ken Dana,66,Bozeman,59715,Montana,West,Corporate,Technology,Telephones and Communication,Accessory13,Small Pack,0.57,7/4/15
4185,29761,7/3/15,Medium,42,1085.4,0.02,Regular Air,262.32,25.98,5.37,Ken Dana,66,Butte,59750,Montana,West,Corporate,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,7/6/15
4186,29761,7/3/15,Medium,19,123.67,0.03,Regular Air,-34.17,6.24,5.22,Ken Dana,66,Butte,59750,Montana,West,Corporate,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,7/5/15
6152,43555,7/3/15,Medium,34,43.54,0,Regular Air,-17.48,1.26,0.7,Sung Shariari,66,New Iberia,70560,Louisiana,South,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,7/5/15
7136,50914,7/3/15,Critical,49,8551.544,0.03,Regular Air,2763.13,195.99,8.99,Carlos Daly,66,Peoria,61604,Illinois,Central,Corporate,Technology,Telephones and Communication,A1228,Small Box,0.58,7/3/15
6572,46726,7/5/15,Not Specified,46,325.97,0.02,Regular Air,-255.22,6.84,8.37,Meg O'Connel,66,Kansas City,64130,MO,Central,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58,7/5/15
6573,46726,7/5/15,Not Specified,10,49.65,0.02,Regular Air,8.27,4.55,1.49,Meg O'Connel,66,Kirkwood,63122,MO,Central,Small Business,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,0.35,7/7/15
7252,51747,7/5/15,Medium,3,12.11,0.02,Regular Air,-0.98,3.69,0.5,Harold Pawlan,66,Columbus,68601,Nebraska,Central,Small Business,Office Supplies,Labels,Avery 52,Small Box,0.38,7/6/15
679,4741,7/6/15,Not Specified,40,342.97,0.09,Regular Air,-131.63,8.75,8.54,Anthony O'Donnell,66,Louisville,80027,Colorado,West,Consumer,Furniture,Office Furnishings,"Eldon® 400 Class™ Desk Accessories, Black Carbon",Small Pack,0.43,7/7/15
4277,30436,7/7/15,Low,30,121.19,0.09,Express Air,-152.13,3.89,7.01,Dave Hallsten,66,Brownsville,78521,Texas,Central,Corporate,Office Supplies,Binders and Binder Accessories,Avery Binder Labels,Small Box,0.37,7/12/15
4611,32835,7/7/15,Medium,15,572.4325,0.05,Regular Air,-19.44,45.99,4.99,Joy Smith,66,West Lafayette,47906,Indiana,Central,Corporate,Technology,Telephones and Communication,KF 788,Small Box,0.56,7/9/15
5796,41120,7/7/15,Low,35,870.75,0.09,Regular Air,100.50,26.64,5.3,Darren Budd,66,Baytown,77520,Texas,Central,Consumer,Furniture,Chairs & Chairmats,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,Medium Box,,7/9/15
5797,41120,7/7/15,Low,13,43.37,0.02,Regular Air,9.53,3.08,0.99,Darren Budd,66,Baytown,77520,Texas,Central,Consumer,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.48,7/9/15
1943,13923,7/8/15,High,28,4332.3,0.08,Delivery Truck,2066.12,200.97,15.59,Ed Braxton,66,Temecula,92592,California,West,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,7/10/15
1944,13923,7/8/15,High,39,220.09,0.04,Regular Air,-1795.74,4.48,49,Ed Braxton,66,Tempe,85281,Arizona,West,Home Office,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,7/10/15
1945,13923,7/8/15,High,49,1220.23,0,Regular Air,172.62,22.84,11.54,Ed Braxton,66,Tempe,85281,Arizona,West,Home Office,Office Supplies,Paper,Xerox 1964,Small Box,0.39,7/9/15
1946,13923,7/8/15,High,27,6152.8,0.04,Delivery Truck,554.55,225.02,28.66,Ed Braxton,66,Tempe,85281,Arizona,West,Home Office,Office Supplies,Storage & Organization,Tennsco Double-Tier Lockers,Jumbo Drum,0.72,7/10/15
6822,48577,7/8/15,Medium,6,201.83,0.02,Regular Air,34.98,30.98,5.09,Roy Collins,66,Columbia,38401,Tennessee,South,Corporate,Office Supplies,Paper,Xerox 19,Small Box,0.4,7/10/15
316,2209,7/9/15,High,27,9418.73,0,Delivery Truck,2245.24,320.98,58.95,Pete Armstrong,66,Owasso,74055,Oklahoma,Central,Consumer,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.57,7/11/15
317,2209,7/9/15,High,1,5.68,0.02,Regular Air,-1.82,4.76,0.88,Pete Armstrong,66,Owasso,74055,Oklahoma,Central,Consumer,Office Supplies,Paper,Wirebound Voice Message Log Book,Wrap Bag,0.39,7/10/15
318,2209,7/9/15,High,42,174.59,0.08,Regular Air,25.88,4.28,0.94,Pete Armstrong,66,Owasso,74055,Oklahoma,Central,Consumer,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56,7/9/15
319,2209,7/9/15,High,13,1265.497,0.1,Regular Air,-161.12,125.99,3,Pete Armstrong,66,Owasso,74055,Oklahoma,Central,Consumer,Technology,Telephones and Communication,270c,Small Box,0.59,7/10/15
3425,24450,7/9/15,Critical,37,443.35,0.02,Regular Air,-21.73,11.97,4.98,Kristina Nunn,66,Detroit,48227,Michigan,Central,Consumer,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,7/11/15
3426,24450,7/9/15,Critical,41,392.61,0.08,Express Air,-100.15,9.48,7.29,Kristina Nunn,66,Detroit,48227,Michigan,Central,Consumer,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Small Pack,0.45,7/12/15
3427,24450,7/9/15,Critical,4,30.85,0.03,Regular Air,-12.88,5.98,5.79,Kristina Nunn,66,Detroit,48227,Michigan,Central,Consumer,Office Supplies,Paper,Xerox 1903,Small Box,0.36,7/11/15
3584,25569,7/9/15,High,27,311.21,0.09,Regular Air,-14.03,12.28,6.47,Frank Carlisle,66,Longview,75601,Texas,Central,Small Business,Office Supplies,Paper,Xerox 1881,Small Box,0.38,7/11/15
3952,28165,7/9/15,Not Specified,2,24.96,0.05,Regular Air,-12.80,10.91,2.99,Grant Carroll,66,Danville,61832,Illinois,Central,Corporate,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders,Small Box,0.38,7/11/15
6285,44486,7/9/15,Critical,36,198.1,0.09,Regular Air,-66.93,5.78,4.96,Tom Prescott,66,Eagle,83616,Idaho,West,Small Business,Office Supplies,Paper,Xerox 1899,Small Box,0.36,7/12/15
7396,52706,7/9/15,Low,34,1041.66,0.02,Express Air,480.53,28.53,1.49,Harry Greene,66,Gillette,82716,Wyoming,West,Corporate,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,7/16/15
8162,58368,7/9/15,High,4,14.23,0,Regular Air,-4.43,2.08,5.33,Doug Bickford,66,Saint Charles,60174,Illinois,Central,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,7/11/15
8163,58368,7/9/15,High,39,272.07,0.02,Regular Air,-206.46,6.48,9.54,Doug Bickford,66,Saint Charles,60174,Illinois,Central,Corporate,Office Supplies,Paper,Xerox 1905,Small Box,0.37,7/10/15
8164,58368,7/9/15,High,5,325.43,0.09,Express Air,-76.11,64.98,6.88,Doug Bickford,66,Skokie,60076,Illinois,Central,Corporate,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Small Box,0.73,7/9/15
2448,17797,7/10/15,Low,10,1077.28,0,Delivery Truck,-486.12,100.98,57.38,Vivek Grady,66,Troy,45373,Ohio,East,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.78,7/12/15
2449,17797,7/10/15,Low,16,61.52,0.02,Regular Air,-8.89,3.69,2.5,Vivek Grady,66,Troy,45373,Ohio,East,Home Office,Office Supplies,Envelopes,Colored Envelopes,Small Box,0.39,7/14/15
4272,30403,7/10/15,High,41,305.01,0.05,Express Air,-160.82,7.3,7.72,Emily Grady,66,Springville,84663,Utah,West,Home Office,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38,7/12/15
4273,30403,7/10/15,High,24,3583.52,0.09,Regular Air,221.71,161.55,19.99,Emily Grady,66,Springville,84663,Utah,West,Home Office,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,7/11/15
4895,34822,7/10/15,Not Specified,23,990.5,0.04,Regular Air,323.73,43.98,1.99,Nathan Cano,66,Eden Prairie,55343,Minnesota,Central,Consumer,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,7/11/15
6441,45767,7/10/15,High,49,841.51,0.05,Express Air,20.86,16.91,6.25,Nick Crebassa,66,Lafayette,70506,Louisiana,South,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,0.58,7/12/15
7509,53600,7/10/15,Medium,8,55.59,0.03,Express Air,-17.95,5.18,5.74,Roland Black,66,Mankato,56001,Minnesota,Central,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,7/11/15
257,1793,7/11/15,Not Specified,36,233.43,0.03,Regular Air,-71.90,6.28,5.36,Joni Blumstein,66,Broken Arrow,74012,Oklahoma,Central,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems' Combs,Small Box,0.4,7/11/15
1959,14016,7/11/15,Low,9,1137.62,0.05,Delivery Truck,-284.68,124.49,51.94,Tom Boeckenhauer,66,Eugene,97405,Oregon,West,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,7/13/15
